MAPID	MAPSETID	MAPCONCEPTID	MAPOPTION	MAPGROUP	MAPPRIORITY	MAPTARGETID	MAPCATEGORY	MAPRULE	MAPADVICE
13019063	110040	15911003	1	1	1	9553710058	31		IFA: Allergic reaction NOS to correct medicinal substance properly administered
91489063	110040	295036000	1	1	1	9553710058	11		OTHERWISE
127336060	110040	414285001	1	1	1	9553710058	32		IFA: Allergic reaction NOS to correct medicinal substance properly administered
13134065	110040	160381001	1	1	1	9553890054	11		OTHERWISE
174718068	110040	5876000	4	1	4	9554973052	31		IFA: Pancytopena (due to) (with),drug induced - other specified aplastic anemias
175592062	110040	76226003	1	1	1	1442052	11		OTHERWISE
28174063	110040	201281002	1	1	1	1442052	11		OTHERWISE
174987061	110040	63871009	3	1	3	1222058	32		IFA: That with mention of cystocele
173816065	110040	41006004	1	1	1	9534849054	31		IFA: Acute reaction to major stress with depressive symptoms
173122060	110040	34711008	1	1	1	5065059	11		OTHERWISE
5176061	110040	118654009	7	1	7	7601050	31		IFA: Hydrops fetalis due to isoimmunization
75841063	110040	284521000	7	1	7	7601050	31		IFA: Hydrops fetalis due to isoimmunization
66610065	110040	267038008	7	1	7	7601050	31		IFA: Hydrops fetalis due to isoimmunization
171284060	110040	16269008	5	1	5	694054	32		IFA: Mononeuritis of lower limb (355.0-355.9)
171837065	110040	247398009	5	1	5	694054	32		IFA: Mononeuritis (355.x)
172055063	110040	26237000	4	1	4	6658056	32		IFA: Edema of,pregnancy (642.0x-642.9x 646.1x) - Unspecified hypertension complicating pregnancy, childbirth, or the puerperium, unspecified as to episode of care
142884063	110040	62914000	1	1	1	5837055	12		OTHERWISE
174565060	110040	55442000	7	1	7	9542088053	31		IFA: Respiratory failure,acute and chronic
18162061	110040	168840001	1	1	1	2035058	11		OTHERWISE
173012068	110040	31658008	8	1	8	4757055	11		OTHERWISE
171214065	110040	1532007	7	1	7	3696053	31		IFA: That specified as due to,Gonococcus
116815060	110040	386807006	1	1	1	558059	31		IFA: Personality change due to conditions classified elsewhere
46921066	110040	235595009	2	1	2	1085052	11		OTHERWISE
172006066	110040	25702006	1	1	1	498055	32		IFA: Alcohol dependence syndrome (303.0x-303.9x)
171446068	110040	198906008	2	1	2	9535590051	11		OTHERWISE
11790063	110040	13213009	1	1	1	7324054	12		OTHERWISE
13735060	110040	161548009	1	1	1	9555054056	11		OTHERWISE
1965066	110040	109364007	7	1	7	6044059	11		OTHERWISE
146046067	110040	70422006	1	1	1	5731050	12		OTHERWISE
176150067	110040	87317003	7	1	7	7578050	31		IFA: Respiratory distress,syndrome - newborn
171519062	110040	20573003	3	1	3	7578050	31		IFA: Respiratory distress,syndrome,newborn
26085068	110040	197590001	1	1	1	9535422051	11		OTHERWISE
94254062	110040	29596007	9	1	9	1935058	11		OTHERWISE
173789060	110040	409623005	3	1	3	1935058	31		IFA: respiratory distress NOS
174838062	110040	60845006	9	1	9	1935058	11		OTHERWISE
48073064	110040	236423003	2	1	2	7404054	32		IFA: Cystic kidney disease
166815062	110040	254637007	1	1	1	3988058	12		OTHERWISE
172362064	110040	274142002	1	1	1	7120053	11		OTHERWISE
10736060	110040	128477000	2	1	2	1365059	12		OTHERWISE
176650068	110040	95325000	1	1	1	331052	31		IFA: Localized adiposity
172288064	110040	271577005	9	1	9	2229051	31		IFA: That involving ankle (824.0-824.9)
173417066	110040	372020000	2	1	2	3909050	31		IFA: Pharyngeal tonsil
175221061	110040	67787004	1	1	1	1698055	11		OTHERWISE
174748066	110040	59621000	1	1	1	938051	12		OTHERWISE
171474064	110040	201936007	2	1	2	9536158055	11		OTHERWISE
22592065	110040	191461002	1	1	1	4714052	31		IFA: Senile dementia NOS
174974066	110040	63467002	1	1	1	5781059	11		OTHERWISE
22059067	110040	190268003	1	1	1	4557057	31		IFA: Congenital dyshormonogenic goiter
12330060	110040	14223005	1	1	1	5912051	11		OTHERWISE
172125067	110040	266429005	2	1	2	7372050	31		IFA: Congenital fistula of lip
173883068	110040	414314005	7	1	7	1387050	32		IFA: Dermatitis (693.x)
174421069	110040	51655004	7	1	7	1733059	11		OTHERWISE
23969069	110040	19410003	7	1	7	1733059	11		OTHERWISE
173917061	110040	417076003	3	1	3	2278059	31		IFA: Sternum: Closed dislocation
172179064	110040	267078001	8	1	8	627054	32		IFA: Specified movement disorders classifiable to 333 (333.0x-333.9x)
175924063	110040	82545002	1	1	1	9389051	31		IFA: Postoperative shock
174861060	110040	61462000	1	1	1	148052	12		OTHERWISE
173924060	110040	41799005	1	1	1	5099056	12		OTHERWISE
5281062	110040	119424003	7	1	7	6538051	31		IFA: Retention
108388062	110040	34140002	1	1	1	4571052	11		OTHERWISE
174939065	110040	62909004	1	1	1	5400057	12		OTHERWISE
4709069	110040	11455007	2	1	2	4895055	31		IFA: Tay-Sachs disease
171809064	110040	24328004	1	1	1	8655052	11		OTHERWISE
176586063	110040	94123008	2	1	2	4097054	11		OTHERWISE
18692068	110040	170487002	1	1	1	9541207052	11		OTHERWISE
151160061	110040	82300000	1	1	1	6963055	11		OTHERWISE
172645061	110040	28769004	3	1	3	5616052	32		IFA: Petrous bone (383.2x)
171219061	110040	1551001	3	1	3	5616052	31		IFA: Petrous bone (383.2x)
174796066	110040	60241006	3	1	3	6566056	11		OTHERWISE
171576060	110040	22220005	2	1	2	6566056	31		GAMR: Female
175518062	110040	74808006	2	1	2	1009057	11		OTHERWISE
119399062	110040	399205006	1	1	1	1419058	11		OTHERWISE
174920061	110040	62507009	1	1	1	1872050	11		OTHERWISE
176326062	110040	91019004	1	1	1	1872050	11		OTHERWISE
171390063	110040	194781004	8	3	8	6637054	31		IFA: That complicating,abortion: Renal failure following abortion or ectopic and molar pregnancies
141782065	110040	60423000	1	1	1	969050	31		IFA: Sinus bradycardia NOS
3515064	110040	11092001	6	1	6	969050	11		OTHERWISE
127484067	110040	414603003	4	1	4	6132055	11		OTHERWISE
176302064	110040	90678009	3	1	3	6132055	31		IFA: Leukoplakia of lips
127621067	110040	414952002	4	1	4	6132055	11		OTHERWISE
167135066	110040	271795006	1	1	1	1848058	11		OTHERWISE
104935068	110040	309774006	1	1	1	1848058	11		OTHERWISE
47334067	110040	235821002	7	1	7	6320054	31		IFA: Peritoneal adhesions
174662069	110040	57497006	1	1	1	7510051	11		OTHERWISE
175432063	110040	72951007	3	1	3	6284058	31		IFA: Umbilical hernia
171330060	110040	190902006	3	1	3	6586057	32		IFA: Following abortion and ectopic or molar pregnancy (634 with .4x)
175750068	110040	79280005	1	1	1	7642053	12		OTHERWISE
14801060	110040	16295005	1	1	1	411052	11		OTHERWISE
175966062	110040	83225003	1	1	1	411052	11		OTHERWISE
43722061	110040	230736007	1	1	1	977054	11		OTHERWISE
116628069	110040	386067009	1	1	1	4679058	31		IFA: Combined system disease with anemia - Pernicious anemia
22104066	110040	190390000	4	2	4	1923057	11		OTHERWISE
30018060	110040	204612005	1	1	1	7358059	11		OTHERWISE
176611069	110040	94392001	1	1	1	4146057	12		OTHERWISE
70308069	110040	275517008	9	1	9	5900052	11		OTHERWISE
144617060	110040	66931009	1	1	1	4656059	11		OTHERWISE
12589065	110040	14997005	1	1	1	8309056	11		OTHERWISE
17020067	110040	166318006	1	1	1	321058	32		IFA: Abnormality of eletrolyte or acid-base balance (276.0-276.9)
174892063	110040	62246005	4	1	4	3418056	11		OTHERWISE
16965065	110040	165816005	5	1	5	3418056	31		IFA: Symptomatic human immunodeficiency virus (HIV) infection
172917069	110040	30721006	1	1	1	1855056	31		IFA: Tremor NOS
120067068	110040	400130008	1	1	1	5873054	11		OTHERWISE
135410061	110040	45281005	2	1	2	5839057	11		OTHERWISE
141088063	110040	58780002	1	1	1	5859058	12		OTHERWISE
172503065	110040	28012007	8	1	8	7907051	31		IFA: Pott's fracture, Open
9349062	110040	127013003	1	2	1	9555499057	32		IFA: Gouty nephropathy
173006064	110040	31658008	2	1	2	416055	31		IFA: Paranoia
174554069	110040	55300003	1	1	1	1591057	11		OTHERWISE
349068	110040	102549009	1	1	1	1591057	11		OTHERWISE
176323069	110040	90935002	2	1	2	4698056	11		OTHERWISE
175628063	110040	76902006	1	1	1	6582055	32		IFA: Spontaneous abortion complicated by genital tract and pelvic infection (634.0x)
176212068	110040	88264003	1	1	1	3801054	11		OTHERWISE
139706065	110040	55566008	2	1	2	9541188054	22		IFA: Injuries undetermined whether accidentally or purposely inflicted (E980.0-E989) - Injury by unspecified means, undetermined whether accidentally or purposely inflicted
25821065	110040	197247001	3	1	3	6330058	11		OTHERWISE
126753063	110040	41308008	7	1	7	792058	11		OTHERWISE
173370062	110040	37102008	1	1	1	4598051	12		OTHERWISE
176590061	110040	94147001	2	1	2	7655054	11		OTHERWISE
40755069	110040	22209005	1	1	1	1566057	11		OTHERWISE
174051065	110040	43144004	1	1	1	1069055	11		OTHERWISE
174211064	110040	46737006	1	1	1	373057	11		OTHERWISE
137284060	110040	49708008	1	1	1	373057	11		OTHERWISE
174415065	110040	51655004	1	1	1	7465053	31		IFA: Acrocephalosyndactyly Apert's syndrome
53306068	110040	241754000	4	2	4	9555428057	22		OTHERWISE
176129064	110040	86708008	2	1	2	1374057	31		IFA: Sicca
174199068	110040	46244001	1	1	1	4794051	11		OTHERWISE
24034063	110040	194268005	1	1	1	5599052	11		OTHERWISE
23148066	110040	19242006	7	1	7	5987053	31		IFA: Hypostatic pneumonia due to or specified as specific type of pneumonia - code to the type of pneumonia (480-480.9, 481, 482.0-482.49, 483.0-483.9, 485, 486, 487.0) - Pneumonia due to Hemophilus influenzae (H. influenzae)
173935069	110040	418763003	1	1	1	9553158059	11		OTHERWISE
171290061	110040	165816005	3	1	3	9550263053	31		IFA: Exposure to HIV
20600065	110040	18643000	1	1	1	5946052	31		IFA: Woakes' ethmoiditis
175436060	110040	73237007	1	1	1	5946052	31		IFA: Woakes' ethmoiditis
173943060	110040	419145002	1	1	1	530054	11		OTHERWISE
174497062	110040	53417006	5	1	5	4654056	32		IFA: Chondrocalcinosis (275.4x)
172571066	110040	284521000	5	1	5	6669058	32		IFA: Edema of,pregnancy (642.0x-642.9x 646.1x) - Edema or excessive weight gain in pregnancy, unspecified as to episode of care
120268066	110040	401110002	4	2	4	2019052	11		OTHERWISE
171633067	110040	229734008	4	1	4	4870056	31		IFA: Elective mutism (309.83
166471069	110040	248223005	6	1	6	1829057	11		OTHERWISE
102265068	110040	302866003	4	1	4	4575056	12		OTHERWISE
27139061	110040	199484006	1	1	1	9535776050	11		OTHERWISE
176100061	110040	86094006	1	1	1	1021058	32		IFA: Allergic rhinitis (477.0-477.9)
171012060	110040	106190000	8	1	8	1021058	32		IFA: Hay fever (477.0-477.9)
44660069	110040	232345000	1	1	1	1021058	32		IFA: Allergic rhinitis (477.0-477.9)
172804065	110040	300916003	8	1	8	1021058	32		IFA: Hay fever (477.0-477.9)
173314061	110040	367498001	1	1	1	1021058	12		OTHERWISE
173688062	110040	402872002	1	1	1	226052	12		OTHERWISE
120033064	110040	400096001	1	1	1	226052	12		OTHERWISE
119932061	110040	400010006	1	1	1	226052	12		OTHERWISE
171958061	110040	254747004	1	1	1	226052	12		OTHERWISE
175502067	110040	74627003	5	1	5	4574057	20		UAC
18988064	110040	17133001	5	1	5	6130050	31		IFA: Mouth
172143066	110040	266607004	1	1	1	1262059	12		OTHERWISE
175697061	110040	78269000	5	1	5	4780050	11		OTHERWISE
176055060	110040	84984002	5	1	5	469059	31		IFA: Personality disorder with predominantly sociopathic or asocial manifestations
107164069	110040	31574009	1	1	1	1919052	11		OTHERWISE
9369066	110040	127024001	2	1	2	241052	11		OTHERWISE
9135061	110040	126962006	2	1	2	241052	11		OTHERWISE
173511069	110040	38365000	3	1	3	6203053	12		OTHERWISE
171695063	110040	233662009	2	1	2	7383059	31		IFA: Congential,stricture or stenosis of intestine - atresia and stenosis of large intestine
176708062	110040	95806007	1	1	1	883053	12		OTHERWISE
18984062	110040	17133001	1	1	1	883053	32		IFA: Ear any part (380.10-380.16)
173465067	110040	373717006	1	1	1	9545032051	11		OTHERWISE
174339060	110040	49723003	2	1	2	1104052	11		OTHERWISE
172234068	110040	268054009	1	1	1	6956055	11		OTHERWISE
28970067	110040	202708005	1	1	1	7030055	11		OTHERWISE
171207068	110040	1532007	1	1	1	5958052	31		IFA: Abscess,peritonsillar quinsy
170222065	110040	86203003	1	1	1	6724055	12		OTHERWISE
174255069	110040	4776004	1	1	1	6865053	11		OTHERWISE
56648063	110040	24693007	1	1	1	1587054	12		OTHERWISE
175265068	110040	68962001	1	1	1	1587054	12		OTHERWISE
173771061	110040	408856003	4	1	4	9534774055	31		IFA: Heller's syndrome - residual state
171835063	110040	247393000	1	1	1	693056	12		OTHERWISE
172719062	110040	2972007	1	1	1	5901051	32		IFA: insufficiency NOS of precerebral arteries (435.0-435.9)
176396067	110040	91937001	6	1	6	1386059	32		IFA: Specific types of allergic reaction such as,Dermatitis (691.0-693.9) - Contact dermatitis and other eczema, due to unspecified cause
50686061	110040	238593003	1	1	1	1386059	12		OTHERWISE
121324063	110040	402567004	1	1	1	1386059	12		OTHERWISE
172599063	110040	285387005	4	1	4	485051	32		IFA: Psychogenic: Symptoms referable to genital organs (302.70-302.79)
174640069	110040	56925008	1	1	1	485051	12		OTHERWISE
136758064	110040	48522003	3	1	3	7058050	32		IFA: Spinal canal stenosis (723.0, 724,00-724.09) - Spinal stenosis, unspecified region other than cervical
175352063	110040	71286001	11	1	11	7058050	32		IFA: Spinal (canal) stenosis(724.00-724.09)
5278066	110040	119424003	4	1	4	6536050	31		IFA: Follicular atretic
13722068	110040	161525004	1	1	1	9553436051	11		OTHERWISE
175723064	110040	78737005	1	1	1	5951059	11		OTHERWISE
175771064	110040	79633009	2	1	2	9535176057	32		IFA: Hemiplegia due to late effect of cerebrovascular accident (438.20-438.22)
41554063	110040	225624000	2	1	2	428050	11		OTHERWISE
171173061	110040	13617004	3	1	3	6029055	31		IFA: Bronchitis,due to fumes and vapors
44888062	110040	233604007	6	1	6	6029055	31		IFA: Pneumonitis due to fumes and vapors
171341063	110040	191519005	1	1	1	9534748053	11		OTHERWISE
175238062	110040	68172002	1	1	1	7114052	12		OTHERWISE
171912062	110040	251036003	1	1	1	5772052	31		IFA: Hypertrophic subaortic stenosis
172220068	110040	267970006	1	1	1	7021050	11		OTHERWISE
154089062	110040	89155008	1	1	1	1404059	31		IFA: Circumscribed scleroderma
10839064	110040	12873001	1	1	1	1404059	11		OTHERWISE
28023068	110040	201049004	1	1	1	1404059	11		OTHERWISE
102182060	110040	302690004	2	1	2	1975053	11		OTHERWISE
176163062	110040	87433001	2	1	2	9555519056	31		IFA: Emphysema: with chronic bronchitis - with (acute) exacerbation
171187061	110040	13645005	9	1	9	9555519056	31		IFA: Chronic obstructive lung disease (COPD) specified as with Bronchitis with emphysema: Obstructive chronic bronchitis, with (acute) exacerbation
171080061	110040	11833005	3	1	3	1957052	31		IFA: Cough,with hemorrhage
172858062	110040	302835009	1	1	1	4437058	11		OTHERWISE
174353060	110040	5002000	3	1	3	4839051	12		OTHERWISE
171867060	110040	248548009	8	1	8	9542104051	31		IFA: Respiratory failure newborn
172160062	110040	267036007	8	1	8	9542104051	31		IFA: Respiratory failure newborn
45554068	110040	233956002	1	1	1	5814053	31		IFA: Basilar
171937066	110040	254157005	1	1	1	7501056	11		OTHERWISE
11489065	110040	13059002	1	1	1	7501056	11		OTHERWISE
171506061	110040	202490009	2	1	2	1531059	11		OTHERWISE
172080063	110040	2630008	1	1	1	8441053	11		OTHERWISE
172943065	110040	30832001	1	1	1	7110056	11		OTHERWISE
174161062	110040	45356009	1	1	1	7772053	11		OTHERWISE
66551060	110040	266987004	1	1	1	9553415054	12		OTHERWISE
19317062	110040	17778006	3	1	3	9539634059	31		IFA: Peritoneal dialysis catheter
13255063	110040	160592001	1	1	1	501055	12		OTHERWISE
171203067	110040	15167005	3	1	3	501055	12		OTHERWISE
119312066	110040	399068003	1	1	1	4085053	31		IFA: Seminal vesicles
171972069	110040	254900004	1	1	1	4085053	31		IFA: Seminal vesicles
176362061	110040	91856007	1	1	1	4318053	31		IFA: Acute exacerbation of chronic lymphoid leukemia: without mention of having achieved remission
26396066	110040	197928006	2	1	2	9545808056	31		IFA: Urinary tract infection of newborn
11454068	110040	129903002	3	1	3	1886054	11		OTHERWISE
175687069	110040	78164000	3	1	3	1886054	11		OTHERWISE
171634062	110040	229734008	5	1	5	592056	11		OTHERWISE
173815069	110040	40987004	1	1	1	4865050	11		OTHERWISE
172058061	110040	262519004	2	1	2	2375058	11		OTHERWISE
102262066	110040	302866003	1	1	1	250054	31		IFA: Hypoglycemia with coma
151699069	110040	83469008	3	1	3	250054	31		IFA: Hypoglycemic coma
174090069	110040	44057004	1	1	1	9535074057	12		OTHERWISE
152832063	110040	8619003	2	1	2	1268055	32		GAMR: F
175894065	110040	82271004	8	1	8	8179050	32		IFA: Specified intracranial injuries: Intracranial injury of other and unspecified nature (854.00 -854.1x)
4491064	110040	111975006	2	1	2	2052059	11		OTHERWISE
556064	110040	102594003	1	1	1	2052059	12		OTHERWISE
173104063	110040	342070009	1	1	1	2231055	12		OTHERWISE
23062063	110040	192073007	1	1	1	474054	12		OTHERWISE
146619064	110040	71792006	3	1	3	1917054	32		IFA: Tachycardia
173249069	110040	36273000	1	1	1	8462054	11		OTHERWISE
131229060	110040	42440009	7	2	7	9534746052	32		IFA: Organic brain syndromes - Unspecified drug-induced mental disorder
151701069	110040	83469008	5	1	5	251053	11		OTHERWISE
33674067	110040	210344002	1	1	1	8356058	11		OTHERWISE
172422064	110040	276654001	1	1	1	7519052	12		OTHERWISE
175583060	110040	76050008	1	1	1	4712051	31		IFA: Familial polycytemia
69620060	110040	274530001	1	1	1	9536628054	11		OTHERWISE
171233061	110040	15993004	6	1	6	9542087056	31		IFA: Respiratory failure,chronic
171522060	110040	20573003	6	1	6	9542087056	31		IFA: Respiratory failure,chronic
171865067	110040	248548009	6	1	6	9542087056	31		IFA: Chronic respiratory failure
172158064	110040	267036007	6	1	6	9542087056	31		IFA: Respiratory failure,chronic
172332069	110040	271825005	6	1	6	9542087056	31		IFA: Respiratory failure,chronic
175088064	110040	65710008	3	1	3	9542087056	31		IFA: Chronic respiratory distress
172535065	110040	28143002	1	1	1	5322052	20		UAC
173948068	110040	419284004	4	1	4	7640058	31		IFA: Persistent vegetative state
167099062	110040	271594007	2	1	2	9325056	31		IFA: Heat syncope
172758066	110040	298854003	4	1	4	1502058	11		OTHERWISE
171394066	110040	195303005	2	1	2	5841056	31		IFA: Gangrene with atherosclerosis of the extremities
14065065	110040	162076009	1	1	1	513052	31		IFA: Aerophagy
172225064	110040	268017000	2	1	2	6119052	31		IFA: Alveolitis of jaw
174774061	110040	60168000	2	1	2	6119052	31		IFA: Alveolitis of jaw
173799069	110040	40970001	2	1	2	6119052	31		IFA: Alveolitis of jaw
171218068	110040	1551001	2	1	2	6119052	31		IFA: Jaw, Alveolitis
176584060	110040	94121005	2	1	2	4096058	11		OTHERWISE
108389069	110040	34140002	1	2	1	6232051	11		OTHERWISE
47052062	110040	235675006	1	1	1	6232051	11		OTHERWISE
162509068	110040	95545007	1	1	1	1977058	11		OTHERWISE
172646060	110040	28769004	4	1	4	7144050	12		OTHERWISE
171223068	110040	15911003	5	1	5	1376055	31		IFA: Other atopic dermatitis and related conditions
171009063	110040	106190000	5	1	5	1376055	31		IFA: Other atopic dermatitis and other eczema
173742062	110040	40609001	1	1	1	6718053	32		IFA: Those conditions in the mother known or suspected to have affected the fetus (655.0x-655.9x)
176550064	110040	93961004	1	1	1	3919057	12		OTHERWISE
138976069	110040	53726008	1	1	1	791052	12		OTHERWISE
18991064	110040	17133001	8	1	8	1360051	11		OTHERWISE
139708066	110040	55566008	4	1	4	9540833056	22		OTHERWISE
19213061	110040	17542004	1	1	1	9540833056	22		OTHERWISE
45717063	110040	234044007	4	1	4	5836051	31		IFA: Nonpyogenic
70303061	110040	275517008	4	1	4	5836051	31		IFA: Nonpyogenic
20936065	110040	187192000	1	1	1	9534225057	12		OTHERWISE
166605065	110040	249625002	1	1	1	6384055	31		IFA: Blood in stool (melena)
173698067	110040	40379007	8	1	8	4789051	11		OTHERWISE
175240066	110040	68241007	1	1	1	5193057	20		UAC
